id,key,value,type 
19636455,upload_uuid,bulk_upload.pl-838f0ee4-0c19-4581-9ec5-050ebf61ccb5,tiger
19636760,name,Chatsworth Court,regular
19636760,oneway,no,regular
19636760,highway,residential,regular
19636760,cfcc,A41,tiger
19636760,county,"Sumner, TN",tiger
19636760,reviewed,no,tiger
19636760,zip_left,37075,tiger
19636760,name_base,Chatsworth,tiger
19636760,name_type,Ct,tiger
19637154,name,Circle Drive,regular
19637154,highway,residential,regular
19637154,cfcc,A41,tiger
19637154,county,"Trousdale, TN",tiger
19637154,reviewed,no,tiger
19637154,zip_left,37074,tiger
19637154,name_base,Circle,tiger
19637154,name_type,Dr,tiger
19637154,zip_right,37074,tiger
19637515,name,Lock Six Road,regular
19637515,highway,residential,regular
19637515,cfcc,A41,tiger
19637515,county,"Trousdale, TN",tiger
19637515,reviewed,no,tiger
19637515,zip_left,37074,tiger
19637515,name_base,Lock Six,tiger
19637515,name_type,Rd,tiger
19637515,zip_right,37074,tiger
19637768,name,Pace Street,regular
19637768,highway,residential,regular
19637768,cfcc,A41,tiger
19637768,county,"Sumner, TN",tiger
19637768,reviewed,no,tiger
19637768,zip_left,37066,tiger
19637768,name_base,Pace,tiger
19637768,name_type,St,tiger
19637768,zip_right,37066,tiger
19638042,name,Windsor Park Lane,regular
19638042,highway,residential,regular
19638042,cfcc,A41,tiger
19638042,county,"Sumner, TN",tiger
19638042,reviewed,no,tiger
19638042,zip_left,37075,tiger
19638042,name_base,Windsor Park,tiger
19638042,name_type,Ln,tiger
19638042,zip_right,37075,tiger
19638342,name,Ben Armstrong Road,regular
19638342,highway,residential,regular
19638342,cfcc,A41,tiger
19638342,county,"Sumner, TN",tiger
19638342,reviewed,no,tiger
19638342,zip_left,37031,tiger
19638342,name_base,Ben Armstrong,tiger
19638342,name_type,Rd,tiger
19638342,zip_right,37031,tiger
19638904,name,Williams Street,regular
19638904,lanes,2,regular
19638904,highway,residential,regular
19638904,cfcc,A41,tiger
19638904,county,"Sumner, TN",tiger
19638904,reviewed,no,tiger
19638904,zip_left,37148,tiger
19638904,name_base,Williams,tiger
19638904,name_type,St,tiger
19638904,zip_right,37148,tiger
19639481,name,Woodlands Drive,regular
19639481,highway,residential,regular
19639481,cfcc,A41,tiger
19639481,county,"Sumner, TN",tiger
19639481,reviewed,no,tiger
19639481,zip_left,37066,tiger
19639481,name_base,Woodlands,tiger
19639481,name_type,Dr,tiger
19639481,zip_right,37066,tiger
19640040,name,J W Thompson Road,regular
19640040,highway,residential,regular
19640040,cfcc,A41,tiger
19640040,county,"Sumner, TN",tiger
19640040,reviewed,no,tiger
19640040,zip_left,37186,tiger
19640040,name_base,J W Thompson,tiger
19640040,name_type,Rd,tiger
19640040,zip_right,37186,tiger
19646727,name,161kV transmission line,regular
19646727,power,line,regular
19646727,voltage,161000,regular
19646727,operator,TVA,regular
19647529,access,private,regular
19647529,highway,service,regular
19647529,cfcc,A74,tiger
19647529,tlid,81354859,tiger
19647529,county,"Warren, TN",tiger
19647529,source,tiger_import_dch_v0.6_20070829,tiger
19647529,reviewed,no,tiger
19647529,upload_uuid,bulk_upload.pl-0fb44b2e-a168-4a1d-8457-7f0430bb2b3f,tiger
19648277,access,private,regular
19648277,highway,service,regular
19648277,service,driveway,regular
19648277,cfcc,A74,tiger
19648277,county,"Warren, TN",tiger
19648277,reviewed,no,tiger
19649221,name,Dodson Lane,regular
19649221,highway,track,regular
19650000,name,Jim Warren Road,regular
19650000,highway,residential,regular
19650000,cfcc,A41,tiger
19650000,county,"Warren, TN",tiger
19650000,reviewed,no,tiger
19650000,zip_left,37110,tiger
19650000,name_base,Jim Warren,tiger
19650000,name_type,Rd,tiger
19650000,zip_right,37110,tiger
19650698,name,Sneed Road,regular
19650698,highway,residential,regular
19650698,cfcc,A41,tiger
19650698,county,"Warren, TN",tiger
19650698,reviewed,no,tiger
19650698,zip_left,37110,tiger
19650698,name_base,Sneed,tiger
19650698,name_type,Rd,tiger
19650698,zip_right,37110,tiger
19651530,name,Rolling Hills 5th Street,regular
19651530,highway,residential,regular
19651530,cfcc,A41,tiger
19651530,county,"Warren, TN",tiger
19651530,reviewed,no,tiger
19651530,zip_left,37110,tiger
19651530,name_base,Rolling Hills 5th,tiger
19651530,name_type,St,tiger
19651530,zip_right,37110,tiger
19652481,name,Julian Lane,regular
19652481,highway,residential,regular
19652481,cfcc,A41,tiger
19652481,county,"Warren, TN",tiger
19652481,reviewed,no,tiger
19652481,zip_left,37357,tiger
19652481,name_base,Julian,tiger
19652481,name_type,Ln,tiger
19653676,name,Ray Lee Lane,regular
19653676,highway,service,regular
19653676,cfcc,A41,tiger
19653676,county,"Warren, TN",tiger
19653676,reviewed,no,tiger
19653676,zip_left,37357,tiger
19653676,name_base,Ray Lee,tiger
19653676,name_type,Ln,tiger
19653676,zip_right,37357,tiger
19654487,name,Cannon Road,regular
19654487,highway,residential,regular
19654487,cfcc,A41,tiger
19654487,county,"Warren, TN",tiger
19654487,reviewed,no,tiger
19654487,zip_left,37110,tiger
19654487,name_base,Cannon,tiger
19654487,name_type,Rd,tiger
19654487,zip_right,37110,tiger
19655467,name,Church Street,regular
19655467,highway,residential,regular
19655467,cfcc,A41,tiger
19655467,county,"Warren, TN",tiger
19655467,reviewed,no,tiger
19655467,zip_left,37357,tiger
19655467,name_base,Church,tiger
19655467,name_type,St,tiger
19655467,zip_right,37357,tiger
19656354,name,Tingle Drive,regular
19656354,highway,residential,regular
19656354,cfcc,A41,tiger
19656354,county,"Warren, TN",tiger
19656354,reviewed,no,tiger
19656354,name_base,Tingle,tiger
19656354,name_type,Dr,tiger
19657173,name,Southside Drive,regular
19657173,highway,residential,regular
19657173,cfcc,A41,tiger
19657173,county,"Warren, TN",tiger
19657173,reviewed,no,tiger
19657173,zip_left,37110,tiger
19657173,name_base,Southside,tiger
19657173,name_type,Dr,tiger
19657173,zip_right,37110,tiger
19663965,name,Cloverleaf Lane,regular
19663965,highway,residential,regular
19663965,cfcc,A41,tiger
19663965,county,"Williamson, TN",tiger
19663965,reviewed,no,tiger
19663965,zip_left,37067,tiger
19663965,name_base,Cloverleaf,tiger
19663965,name_type,Ln,tiger
19663965,zip_right,37067,tiger
19664919,highway,residential,regular
19664919,cfcc,A41,tiger
19664919,tlid,73109359,tiger
19664919,county,"Williamson, TN",tiger
19664919,source,tiger_import_dch_v0.6_20070829,tiger
19664919,reviewed,no,tiger
19664919,separated,no,tiger
19664919,upload_uuid,bulk_upload.pl-ce6b9ad2-6301-4c15-bf16-c75de0921d94,tiger
19665632,access,private,regular
19665632,highway,service,regular
19665632,cfcc,A74,tiger
19665632,county,"Williamson, TN",tiger
19665632,reviewed,no,tiger
19666104,access,private,regular
19666104,highway,service,regular
19666104,cfcc,A74,tiger
19666104,county,"Williamson, TN",tiger
19666104,reviewed,no,tiger
19666793,highway,residential,regular
19666793,cfcc,A41,tiger
19666793,tlid,73125648:73125649,tiger
19666793,county,"Williamson, TN",tiger
19666793,source,tiger_import_dch_v0.6_20070829,tiger
19666793,reviewed,no,tiger
19666793,separated,no,tiger
19666793,upload_uuid,bulk_upload.pl-ce6b9ad2-6301-4c15-bf16-c75de0921d94,tiger
19667384,highway,residential,regular
19667384,created_by,Potlatch 0.10e,regular
19667384,cfcc,A41,tiger
19667384,tlid,73107158:73107159,tiger
19667384,county,"Williamson, TN",tiger
19667384,source,tiger_import_dch_v0.6_20070829,tiger
19667384,reviewed,no,tiger
19667384,separated,no,tiger
19667384,upload_uuid,bulk_upload.pl-ce6b9ad2-6301-4c15-bf16-c75de0921d94,tiger
19667853,access,private,regular
19667853,highway,service,regular
19667853,cfcc,A74,tiger
19667853,tlid,73126282,tiger
19667853,county,"Williamson, TN",tiger
19667853,source,tiger_import_dch_v0.6_20070829,tiger
19667853,reviewed,no,tiger
19667853,upload_uuid,bulk_upload.pl-ce6b9ad2-6301-4c15-bf16-c75de0921d94,tiger
19668014,access,private,regular
19668014,highway,service,regular
19668014,cfcc,A74,tiger
19668014,tlid,89688200,tiger
19668014,county,"Wilson, TN",tiger
19668014,source,tiger_import_dch_v0.6_20070829,tiger
19668014,reviewed,no,tiger
19668014,upload_uuid,bulk_upload.pl-94779a86-59f9-4a28-b9b2-a667744062d0,tiger
19668145,access,private,regular
19668145,highway,service,regular
19668145,cfcc,A74,tiger
19668145,tlid,89688288:89702400:89702401,tiger
19668145,county,"Wilson, TN",tiger
19668145,source,tiger_import_dch_v0.6_20070829,tiger
19668145,reviewed,no,tiger
19668145,upload_uuid,bulk_upload.pl-94779a86-59f9-4a28-b9b2-a667744062d0,tiger
19668293,highway,residential,regular
19668293,cfcc,A41,tiger
19668293,tlid,89693694,tiger
19668293,county,"Wilson, TN",tiger
19668293,source,tiger_import_dch_v0.6_20070829,tiger
19668293,reviewed,no,tiger
19668293,separated,no,tiger
19668293,upload_uuid,bulk_upload.pl-94779a86-59f9-4a28-b9b2-a667744062d0,tiger
19668496,highway,residential,regular
19668496,cfcc,A41,tiger
19668496,tlid,89684480,tiger
19668496,county,"Wilson, TN",tiger
19668496,source,tiger_import_dch_v0.6_20070829,tiger
19668496,reviewed,no,tiger
19668496,separated,no,tiger
19668496,upload_uuid,bulk_upload.pl-94779a86-59f9-4a28-b9b2-a667744062d0,tiger
19668722,highway,residential,regular
19668722,cfcc,A41,tiger
19668722,tlid,89703843:89703844,tiger
19668722,county,"Wilson, TN",tiger
19668722,source,tiger_import_dch_v0.6_20070829,tiger
19668722,reviewed,no,tiger
19668722,separated,no,tiger
19668722,upload_uuid,bulk_upload.pl-94779a86-59f9-4a28-b9b2-a667744062d0,tiger
19668973,highway,residential,regular
19668973,cfcc,A41,tiger
19668973,tlid,73108829,tiger
19668973,county,"Williamson, TN",tiger
19668973,source,tiger_import_dch_v0.6_20070829,tiger
19668973,reviewed,no,tiger
19668973,separated,no,tiger
19668973,upload_uuid,bulk_upload.pl-ce6b9ad2-6301-4c15-bf16-c75de0921d94,tiger
19669231,highway,residential,regular
19669231,cfcc,A41,tiger
19669231,tlid,89690848,tiger
19669231,county,"Wilson, TN",tiger
19669231,source,tiger_import_dch_v0.6_20070829,tiger
19669231,reviewed,no,tiger
19669231,separated,no,tiger
19669231,upload_uuid,bulk_upload.pl-94779a86-59f9-4a28-b9b2-a667744062d0,tiger
19669460,highway,residential,regular
19669460,cfcc,A41,tiger
19669460,tlid,89690668,tiger
19669460,county,"Wilson, TN",tiger
19669460,source,tiger_import_dch_v0.6_20070829,tiger
19669460,reviewed,no,tiger
19669460,separated,no,tiger
19669460,upload_uuid,bulk_upload.pl-94779a86-59f9-4a28-b9b2-a667744062d0,tiger
19669678,highway,residential,regular
19669678,cfcc,A41,tiger
19669678,tlid,89694045,tiger
19669678,county,"Wilson, TN",tiger
19669678,source,tiger_import_dch_v0.6_20070829,tiger
19669678,reviewed,no,tiger
19669678,separated,no,tiger
19669678,upload_uuid,bulk_upload.pl-94779a86-59f9-4a28-b9b2-a667744062d0,tiger
19669882,name,Bluff Road,regular
19669882,highway,residential,regular
19669882,cfcc,A41,tiger
19669882,county,"Williamson, TN",tiger
19669882,reviewed,no,tiger
19669882,zip_left,37027,tiger
19669882,name_base,Bluff,tiger
19669882,name_type,Rd,tiger
19669882,zip_right,37027,tiger
19670136,access,private,regular
19670136,highway,service,regular
19670136,cfcc,A74,tiger
19670136,tlid,89686283,tiger
19670136,county,"Wilson, TN",tiger
19670136,source,tiger_import_dch_v0.6_20070829,tiger
19670136,reviewed,no,tiger
19670136,upload_uuid,bulk_upload.pl-94779a86-59f9-4a28-b9b2-a667744062d0,tiger
19670409,access,private,regular
19670409,highway,service,regular
19670409,cfcc,A74,tiger
19670409,tlid,89690171,tiger
19670409,county,"Wilson, TN",tiger
19670409,source,tiger_import_dch_v0.6_20070829,tiger
19670409,reviewed,no,tiger
19670409,upload_uuid,bulk_upload.pl-94779a86-59f9-4a28-b9b2-a667744062d0,tiger
19670601,highway,residential,regular
19670601,cfcc,A41,tiger
19670601,tlid,89692760:89692759,tiger
19670601,county,"Wilson, TN",tiger
19670601,source,tiger_import_dch_v0.6_20070829,tiger
19670601,reviewed,no,tiger
19670601,separated,no,tiger
19670601,upload_uuid,bulk_upload.pl-94779a86-59f9-4a28-b9b2-a667744062d0,tiger
19670795,highway,residential,regular
19670795,cfcc,A41,tiger
19670795,tlid,89683555,tiger
19670795,county,"Wilson, TN",tiger
19670795,source,tiger_import_dch_v0.6_20070829,tiger
19670795,reviewed,no,tiger
19670795,separated,no,tiger
19670795,upload_uuid,bulk_upload.pl-94779a86-59f9-4a28-b9b2-a667744062d0,tiger
19670972,name,Maryland Commons Drive,regular
19670972,highway,residential,regular
19670972,cfcc,A41,tiger
19670972,county,"Williamson, TN",tiger
19670972,reviewed,no,tiger
19670972,name_base,Maryland Commons,tiger
19670972,name_type,Dr,tiger
19671198,name,Tarragon Court,regular
19671198,highway,residential,regular
19671198,cfcc,A41,tiger
19671198,county,"Williamson, TN",tiger
19671198,reviewed,no,tiger
19671198,zip_left,37064,tiger
19671198,name_base,Tarragon,tiger
19671198,name_type,Ct,tiger
19671198,zip_right,37064,tiger
19671413,name,Wiley Circle,regular
19671413,lanes,2,regular
19671413,highway,unclassified,regular
19671413,cfcc,A41,tiger
19671413,county,"Williamson, TN",tiger
19671413,reviewed,no,tiger
19671413,zip_left,37062,tiger
19671413,name_base,Wiley,tiger
19671413,name_type,Cir,tiger
19671413,zip_right,37062,tiger
19671631,highway,residential,regular
19671631,cfcc,A41,tiger
19671631,tlid,89689440,tiger
19671631,county,"Wilson, TN",tiger
19671631,source,tiger_import_dch_v0.6_20070829,tiger
19671631,reviewed,no,tiger
19671631,separated,no,tiger
19671631,upload_uuid,bulk_upload.pl-94779a86-59f9-4a28-b9b2-a667744062d0,tiger
19671848,name,Puryear Place,regular
19671848,highway,residential,regular
19671848,cfcc,A41,tiger
19671848,county,"Williamson, TN",tiger
19671848,reviewed,no,tiger
19671848,zip_left,37027,tiger
19671848,name_base,Puryear,tiger
19671848,name_type,Pl,tiger
19671848,zip_right,37027,tiger
19672087,name,Matthew Street,regular
19672087,highway,residential,regular
19672087,cfcc,A41,tiger
19672087,county,"Williamson, TN",tiger
19672087,reviewed,no,tiger
19672087,zip_left,37062,tiger
19672087,name_base,Matthew,tiger
19672087,name_type,St,tiger
19672087,zip_right,37062,tiger
19672292,name,Lake Ridge Way,regular
19672292,highway,residential,regular
19672292,cfcc,A41,tiger
19672292,tlid,73123724:73123725,tiger
19672292,county,"Williamson, TN",tiger
19672292,source,tiger_import_dch_v0.6_20070829,tiger
19672292,reviewed,no,tiger
19672292,zip_left,37069,tiger
19672292,name_base,Lake Ridge,tiger
19672292,name_type,Way,tiger
19672292,separated,no,tiger
19672292,zip_right,37069,tiger
19672292,upload_uuid,bulk_upload.pl-ce6b9ad2-6301-4c15-bf16-c75de0921d94,tiger
19672491,HFCS,Rural Minor Collector,regular
19672491,name,Garrison Road,regular
19672491,lanes,2,regular
19672491,highway,tertiary,regular
19672491,cfcc,A41,tiger
19672491,county,"Williamson, TN",tiger
19672491,reviewed,no,tiger
19672491,zip_left,37064,tiger
19672491,name_base,Garrison,tiger
19672491,name_type,Rd,tiger
19672694,highway,residential,regular
19672694,cfcc,A41,tiger
19672694,tlid,89690254,tiger
19672694,county,"Wilson, TN",tiger
19672694,source,tiger_import_dch_v0.6_20070829,tiger
19672694,reviewed,no,tiger
19672694,separated,no,tiger
19672694,upload_uuid,bulk_upload.pl-94779a86-59f9-4a28-b9b2-a667744062d0,tiger
19672871,highway,residential,regular
19672871,cfcc,A41,tiger
19672871,county,"Wilson, TN",tiger
19672871,reviewed,no,tiger
19673073,highway,residential,regular
19673073,cfcc,A41,tiger
19673073,tlid,89690098,tiger
19673073,county,"Wilson, TN",tiger
19673073,source,tiger_import_dch_v0.6_20070829,tiger
19673073,reviewed,no,tiger
19673073,separated,no,tiger
19673073,upload_uuid,bulk_upload.pl-94779a86-59f9-4a28-b9b2-a667744062d0,tiger
19673279,highway,service,regular
19673279,cfcc,A41,tiger
19673279,county,"Wilson, TN",tiger
19673279,reviewed,no,tiger
19673503,access,private,regular
19673503,highway,service,regular
19673503,cfcc,A74,tiger
19673503,tlid,89684996,tiger
19673503,county,"Wilson, TN",tiger
19673503,source,tiger_import_dch_v0.6_20070829,tiger
19673503,reviewed,no,tiger
19673503,upload_uuid,bulk_upload.pl-94779a86-59f9-4a28-b9b2-a667744062d0,tiger
19673795,name,East Shady Trail,regular
19673795,highway,residential,regular
19673795,cfcc,A41,tiger
19673795,county,"Wilson, TN",tiger
19673795,reviewed,no,tiger
19673795,zip_left,37138,tiger
19673795,name_base,Shady,tiger
19673795,name_type,Trl,tiger
19673795,zip_right,37138,tiger
19673795,name_direction_prefix,E,tiger
19674040,name,Hunters Place,regular
19674040,highway,residential,regular
19674040,cfcc,A41,tiger
19674040,county,"Wilson, TN",tiger
19674040,reviewed,no,tiger
19674040,zip_left,37122,tiger
19674040,name_base,Hunters,tiger
19674040,name_type,Pl,tiger
19674040,zip_right,37122,tiger
19674267,name,Russell Street,regular
19674267,highway,residential,regular
19674267,cfcc,A41,tiger
19674267,county,"Wilson, TN",tiger
19674267,reviewed,no,tiger
19674267,zip_left,37184,tiger
19674267,name_base,Russell,tiger
19674267,name_type,St,tiger
19674593,name,Cherokee Hills Road,regular
19674593,highway,residential,regular
19674593,cfcc,A41,tiger
19674593,county,"Williamson, TN",tiger
19674593,reviewed,no,tiger
19674593,name_base,Cherokee Hills,tiger
19674593,name_type,Rd,tiger
19674849,name,Clearwater Court,regular
19674849,highway,residential,regular
19674849,cfcc,A41,tiger
19674849,county,"Wilson, TN",tiger
19674849,reviewed,no,tiger
19674849,zip_left,37122,tiger
19674849,name_base,Clearwater,tiger
19674849,name_type,Ct,tiger
19674849,zip_right,37122,tiger
19675193,name,Lynwood Court,regular
19675193,highway,residential,regular
19675193,cfcc,A41,tiger
19675193,county,"Williamson, TN",tiger
19675193,reviewed,no,tiger
19675193,zip_left,37069,tiger
19675193,name_base,Lynwood,tiger
19675193,name_type,Ct,tiger
19675193,zip_right,37069,tiger
19675449,name,Ben Nevis Court,regular
19675449,highway,residential,regular
19675449,cfcc,A41,tiger
19675449,county,"Williamson, TN",tiger
19675449,reviewed,no,tiger
19675449,zip_left,37027,tiger
19675449,name_base,Ben Nevis,tiger
19675449,name_type,Ct,tiger
19675449,zip_right,37027,tiger
19675675,name,Del Rio Pike,regular
19675675,highway,residential,regular
19675675,cfcc,A41,tiger
19675675,tlid,73134083,tiger
19675675,county,"Williamson, TN",tiger
19675675,source,tiger_import_dch_v0.6_20070829,tiger
19675675,reviewed,no,tiger
19675675,name_base,Del Rio,tiger
19675675,name_type,Pike,tiger
19675675,separated,no,tiger
19675675,upload_uuid,bulk_upload.pl-ce6b9ad2-6301-4c15-bf16-c75de0921d94,tiger
19675924,name,Edwards Grove Road,regular
19675924,highway,residential,regular
19675924,cfcc,A41,tiger
19675924,county,"Williamson, TN",tiger
19675924,reviewed,no,tiger
19675924,zip_left,37046,tiger
19675924,name_base,Edwards Grove,tiger
19675924,name_type,Rd,tiger
19675924,zip_right,37046,tiger
19676147,name,Blackburn Street,regular
19676147,highway,residential,regular
19676147,cfcc,A41,tiger
19676147,county,"Williamson, TN",tiger
19676147,reviewed,no,tiger
19676147,name_base,Blackburn,tiger
19676147,name_type,St,tiger
19676391,name,Quarles Drive,regular
19676391,highway,residential,regular
19676391,cfcc,A41,tiger
19676391,county,"Wilson, TN",tiger
19676391,reviewed,no,tiger
19676391,zip_left,37087,tiger
19676391,name_base,Quarles,tiger
19676391,name_type,Dr,tiger
19676630,name,Rose Hill Lane,regular
19676630,lanes,1,regular
19676630,oneway,yes,regular
19676630,highway,residential,regular
19676630,cfcc,A41,tiger
19676630,county,"Williamson, TN",tiger
19676630,reviewed,no,tiger
19676630,zip_left,37179,tiger
19676630,name_base,Rose Hill,tiger
19676630,name_type,Ln,tiger
19676630,zip_right,37179,tiger
19676830,name,Old Hunters Point Pike,regular
19676830,highway,residential,regular
19676830,created_by,Potlatch 0.10e,regular
19676830,cfcc,A41,tiger
19676830,tlid,89696786:89684527:89684240:89684529:89683871:89684261:89683883:89684259:89683876:89683891,tiger
19676830,county,"Wilson, TN",tiger
19676830,source,tiger_import_dch_v0.6_20070829,tiger
19676830,reviewed,no,tiger
19676830,zip_left,37087,tiger
19676830,name_base,Old Hunters Point,tiger
19676830,name_type,Pike,tiger
19676830,separated,no,tiger
19676830,zip_right,37087,tiger
19676830,upload_uuid,bulk_upload.pl-94779a86-59f9-4a28-b9b2-a667744062d0,tiger
19677081,name,Woodhaven Court,regular
19677081,highway,residential,regular
19677081,cfcc,A41,tiger
19677081,county,"Wilson, TN",tiger
19677081,reviewed,no,tiger
19677081,name_base,Woodhaven,tiger
19677081,name_type,Ct,tiger
19677282,name,Dogwood Hills Court,regular
19677282,highway,residential,regular
19677282,surface,paved,regular
19677510,name,Cooks Lane,regular
19677510,highway,residential,regular
19677510,cfcc,A41,tiger
19677510,county,"Wilson, TN",tiger
19677510,reviewed,no,tiger
19677510,zip_left,37122,tiger
19677510,name_base,Cooks,tiger
19677510,name_type,Ln,tiger
19677510,zip_right,37122,tiger
19677739,name,Adelmont Court,regular
19677739,highway,residential,regular
19677739,cfcc,A41,tiger
19677739,county,"Wilson, TN",tiger
19677739,reviewed,no,tiger
19677739,zip_left,37122,tiger
19677739,name_base,Adelmont,tiger
19677739,name_type,Ct,tiger
19677739,zip_right,37122,tiger
19677907,name,Lovers Lane,regular
19677907,highway,residential,regular
19677907,cfcc,A41,tiger
19677907,county,"Wilson, TN",tiger
19677907,reviewed,no,tiger
19677907,zip_left,37087,tiger
19677907,name_base,Lovers,tiger
19677907,name_type,Ln,tiger
19677907,zip_right,37087,tiger
19678135,name,South Greenwood Street,regular
19678135,highway,residential,regular
19678135,cfcc,A41,tiger
19678135,county,"Wilson, TN",tiger
19678135,reviewed,yes,tiger
19678135,name_base,Greenwood,tiger
19678135,name_type,St,tiger
19678135,name_direction_prefix,S,tiger
19678335,name,Shady Crest Drive,regular
19678335,highway,residential,regular
19678335,cfcc,A41,tiger
19678335,county,"Wilson, TN",tiger
19678335,reviewed,no,tiger
19678335,zip_left,37087,tiger
19678335,name_base,Shady Crest,tiger
19678335,name_type,Dr,tiger
19678335,zip_right,37087,tiger
19678539,name,Round Top Road,regular
19678539,highway,residential,regular
19678539,cfcc,A41,tiger
19678539,county,"Wilson, TN",tiger
19678539,reviewed,no,tiger
19678539,zip_left,37012,tiger
19678539,name_base,Round Top,tiger
19678539,name_type,Rd,tiger
19678539,zip_right,37012,tiger
19678752,name,East Trusty Road,regular
19678752,highway,residential,regular
19678752,cfcc,A41,tiger
19678752,county,"Wilson, TN",tiger
19678752,reviewed,no,tiger
19678752,zip_left,37184,tiger
19678752,name_base,Trusty,tiger
19678752,name_type,Rd,tiger
19678752,zip_right,37184,tiger
19678752,name_direction_prefix,E,tiger
19678975,name,Monticello Drive,regular
19678975,highway,residential,regular
19678975,cfcc,A41,tiger
19678975,county,"Wilson, TN",tiger
19678975,reviewed,no,tiger
19678975,zip_left,37122,tiger
19678975,name_base,Monticello,tiger
19678975,name_type,Dr,tiger
19678975,zip_right,37122,tiger
19679207,name,Hunters Crossing Drive,regular
19679207,highway,residential,regular
19679207,cfcc,A41,tiger
19679207,county,"Wilson, TN",tiger
19679207,reviewed,no,tiger
19679207,zip_left,37138,tiger
19679207,name_base,Hunters Crossing,tiger
19679207,name_type,Dr,tiger
19679207,zip_right,37138,tiger
19741289,name,Wyndchase Circle,regular
19741289,highway,residential,regular
19741289,cfcc,A41,tiger
19741289,county,"Williamson, TN",tiger
19741289,name_base,Wyndchase,tiger
19741289,name_type,Cir,tiger
19741889,highway,residential,regular
19741889,name,Old Charlotte Pike West,regular
19742121,name,Gloucester Court,regular
19742121,highway,residential,regular
19742121,cfcc,A41,tiger
19742121,county,"Williamson, TN",tiger
19742121,zip_left,37064,tiger
19742121,name_base,Gloucester,tiger
19742121,name_type,Ct,tiger
19742121,zip_right,37064,tiger
19754511,name,Jackson Hollow Road,regular
19754511,highway,unclassified,regular
19754511,cfcc,A41,tiger
19754511,county,"Williamson, TN",tiger
19754511,reviewed,no,tiger
19754511,name_base,Jackson Hollow,tiger
19754511,name_type,Rd,tiger
19754862,name,Seward Road,regular
19754862,highway,residential,regular
19754862,cfcc,A41,tiger
19754862,county,"Williamson, TN",tiger
19754862,reviewed,no,tiger
19754862,zip_left,37027,tiger
19754862,name_base,Seward,tiger
19754862,name_type,Rd,tiger
19754862,zip_right,37027,tiger
19755156,name,Gray Fox Lane,regular
19755156,highway,residential,regular
19755156,cfcc,A41,tiger
19755156,county,"Williamson, TN",tiger
19755156,reviewed,no,tiger
19755156,zip_left,37069,tiger
19755156,name_base,Gray Fox,tiger
19755156,name_type,Ln,tiger
19755156,zip_right,37069,tiger
19755407,name,Chadwick Drive,regular
19755407,highway,residential,regular
19755407,cfcc,A41,tiger
19755407,county,"Williamson, TN",tiger
19755407,reviewed,no,tiger
19755407,zip_left,37027,tiger
19755407,name_base,Chadwick,tiger
19755407,name_type,Dr,tiger
19755407,zip_right,37027,tiger
19755689,name,Market Street,regular
19755689,highway,residential,regular
19755689,cfcc,A41,tiger
19755689,county,"Williamson, TN",tiger
19755689,reviewed,no,tiger
19755689,zip_left,37067,tiger
19755689,name_base,Market,tiger
19755689,name_type,St,tiger
19755689,zip_right,37067,tiger
19755962,name,Fernwood Court,regular
19755962,highway,residential,regular
19755962,cfcc,A41,tiger
19755962,county,"Williamson, TN",tiger
19755962,reviewed,no,tiger
19755962,name_base,Fernwood,tiger
19755962,name_type,Ct,tiger
19756225,highway,residential,regular
19756225,name,Ropers Run,regular
19756225,cfcc,A41,tiger
19756225,county,"Williamson, TN",tiger
19756225,name_base,Ropers,tiger
19756225,name_type,Run,tiger
19756225,reviewed,no,tiger
19756462,name,Helios Court,regular
19756462,highway,residential,regular
19756462,cfcc,A41,tiger
19756462,county,"Williamson, TN",tiger
19756462,reviewed,no,tiger
19756462,zip_left,37062,tiger
19756462,name_base,Helios,tiger
19756462,name_type,Ct,tiger
19756462,zip_right,37062,tiger
27209612,highway,unclassified,regular
27346562,name,McAllister Drive,regular
27346562,highway,residential,regular
27488808,name,Garfield Way,regular
27488808,highway,residential,regular
27488808,created_by,Potlatch 0.10c,regular
27488808,name_base,Garfield,tiger
27488808,name_type,Way,tiger
27562176,highway,service,regular
27612512,aeroway,taxiway,regular
27612512,created_by,Potlatch 0.10d,regular
27695782,oneway,yes,regular
27695782,highway,trunk_link,regular
27695782,cfcc,A63,tiger
27695782,tlid,97225260:97225261,tiger
27695782,county,"Davidson, TN",tiger
27695782,source,tiger_import_dch_v0.6_20070829,tiger
27695782,reviewed,no,tiger
27695782,upload_uuid,bulk_upload.pl-efa934c9-85d0-4815-8319-5170739caeae,tiger
27745334,oneway,yes,regular
27745334,highway,motorway_link,regular
27745334,cfcc,A63,tiger
27745334,tlid,73111779,tiger
27745334,county,"Williamson, TN",tiger
27745334,source,tiger_import_dch_v0.6_20070829,tiger
27745334,upload_uuid,bulk_upload.pl-ce6b9ad2-6301-4c15-bf16-c75de0921d94,tiger
27785882,oneway,yes,regular
27785882,highway,motorway_link,regular
27785882,cfcc,A63,tiger
27785882,county,"Davidson, TN",tiger
27804712,railway,rail,regular
27804712,service,spur,regular
27804712,created_by,Potlatch 0.10e,regular
27939010,oneway,yes,regular
27939010,highway,motorway_link,regular
27939010,cfcc,A63,tiger
27939010,county,"Davidson, TN",tiger
28011544,lanes,1,regular
28011544,oneway,yes,regular
28011544,highway,motorway_link,regular
28064044,boat,yes,regular
28064044,name,Stewart Creek,regular
